남도음식토말 본점,0.2857142857142857,0.7142857142857143,7,2,5,"다 맛있었어요, 맛이 좋다   진짜, 맛이 좋다","맛없어짐  좋아하던 식당이었는데, 맛없어짐  좋아하던, 맛은 특별하지 않고, 사장님 너무 불친절, 맛도별로  짠편  가격은, 맛도별로  짠편, 다시 가지는 않을거, 간이 너무 쎄네요, 음식인 점을 감안하더라도",맛,"사장, 음식, 간, 맛"
본가신의주찹쌀순대,1.0,0.0,2,2,0,"맛은 있으나 포장비를, 맛은 있으나, 더 맛있음",,맛,
남도랑,1.0,0.0,1,1,0,"맛있어요  반찬 하나하나, 좋겠는 맛집이예요, 맛있어요  반찬, 진짜 신선하고",,맛,
분틀 선릉점,0.6666666666666666,0.3333333333333333,3,2,1,"직원분들 친절하다  테이블, 직원분들 친절하다, 셔서 고소한, 고소한 기름이랑, 전부다 맛있네요","맛이 안 난다, 맛이 안, 고소한 기름이랑 안","직원, 맛",맛
주박사춘천닭갈비,1.0,0.0,8,8,0,"분위기좋은 닭갈비집   지금, 분위기좋은 닭갈비집, 너무 맛있을거, 맛있을거 같음, 다 맛있음, 맛있네요  인공조미료 맛이, 엄청 맛있네요, 맛있네요  인공조미료, 분위기좋은 닭갈비집   지금, 분위기좋은 닭갈비집, 너무 맛있을거, 맛있을거 같음, 다 맛있음, 맛있네요  인공조미료 맛이, 엄청 맛있네요, 맛있네요  인공조미료","간간함 맥주 안, 맛이 안나, 간간함 맥주 안, 맛이 안나","분위기, 맛","간, 맛"
남도사계고운님,1.0,0.0,3,3,0,"맛있고요    집앞이라서 자주, 맛있고요    집앞이라서, 맛있는 반찬들 많이주고, 맛있어요  추천    단, 맛있는 반찬들, 맛있어요  추천, 매운탕 맛있음",,맛,
고운님한우곱창,0.3333333333333333,0.6666666666666666,3,1,2,"곱창 맛있었어요, 맛있었어요 근데",음식 들어가는 안쪽으로,맛,음식
정참치,0.75,0.25,4,3,1,"사장님 엄청 친절하시고, 엄청 부드럽습니다, 부드럽습니다 서비스도, 정말 맛있게","서비스가 최악 쟁반도, 서비스 마인드까지 없음, 서비스가 최악","사장, 맛",서비스
대봉집 신사본점,1.0,0.0,5,5,0,"소스가 맛있고, 알바분이 너무 친절하세요, 삼겹은 맛있었는데, 맛있어요 껍데기 짱맛탱, 맛있어요 껍데기, 맛있더라 특히 껍데기가, 맛있더라 특히",,"알바, 맛",
청자매운갈비찜 신사점,0.4444444444444444,0.5555555555555556,9,4,5,"똑같이 맛있던데, 맛이나구요 양념이 베어있는지더, 이곳이 맛있다고, 베어있는 맛이, 들어 맛있지만, 매력있는 맛집이다","안가요   알바쓰는것도, 맛없습니다 너무너무 맛없어요, 맛이없어요 살다가 이렇게, 맛없는 집은 처음보는데, 맛이 많이나서 맛없다는게, 가지마세요  맛없습니다, 너무너무 맛없어요, 너무 맛이없어요, 많이나서 맛없다는게, 맛없습니다 너무너무, 맛없어요
소갈비찜에서, 맛이없어요 살다가, 맛없는 집은, 다시는 안가요, 맛이 아니에요  그리고, 맛 없어요  왜, 맛이 아니에요, 맛없습니다  너무 달고, 돼지찜 맛없습니다, 맛없습니다  너무, 스럽네요   맛없어서, 맛없어서 남기고",맛,"알바, 맛"
압구정하루,0.8064516129032258,0.1935483870967742,31,25,6,"맛있어요 다른 곳이랑, 정말 맛있어요, 맛있어요 다른, 밥이 맛있고, 녹아요 맛있음, 카레 맛있고, 쯔유국물 맛있음, 신속정확 맛있어욤, 역시 맛있네요, 그냥 맛있던데요, 맛있네요   다른 메뉴들은, 맛있어요       집에 왔는데도, 진짜 맛있네요, 배어있어서 맛있어요, 맛있네요   다른, 맛있어요       집에, 맛있습니다  개운한 맛의, 굉장히 맛있습니다, 맛있습니다  개운한, 최고였습니다  괜히 맛집인, 함께하여 최고였습니다, 최고였습니다  괜히, 맛있는 돈까스집이 정말, 압구정엔 맛있는, 맛있는 돈까스집이, 맛집은 이유가 있는것, 맛있는 맛은, 그냥 맛있어요, 맛있는 맛은, 맛있어요       왜지, 맛있습니다  십년넘도록 찾았었구요, 맛있습니다  십년넘도록, 맛있는 돈까스 모밀, 맛있는 돈까스, 맛있는 모밀  따뜻하고, 맛있는 모밀, 최고의 맛 모밀이, 최고의 맛, 가격에 맛있어서, 맛있어서 기분좋고, 진짜 맛있음, 맛있어요    대단한 맛은, 맛있어요    대단한, 맛있는 모밀집  가격도, 제일 맛있는, 맛있는 모밀집, 맛있어요 둘이 가서, 맛있어요 둘이, 여전히 맛있다, 맛있다   냉모밀, 돈가스가 맛있음, 맛은 있는데, 맛있다앙     줄이 길긴, 냉모밀 맛있다앙, 맛있다앙     줄이","않은 맛이지만, 맛없어서 별점 한개, 와사비가 맛없어서, 맛없어서 별점, 맛은 아니지만, 맛집인 이유가 아니죠, 맛있는 맛은 아닌데, 맛은 아니지만, 맛이 없진 않지만, 맛이 없진",맛,맛
강남샤오츠,1.0,0.0,2,2,0,"맛있어요 짜장  탕슉, 진짜 맛있어요, 맛있어요 짜장, 맛있을 것 같아요, 짜장면이 맛있어요, 다 맛있을, 맛있을 것","맛있어요  안 먹어봐도, 맛있어요  안",맛,맛
그림나베 학동역점,1.0,0.0,7,7,0,"사장님이 친절하심, 학동점이 최고인듯, 최고인듯   국물도, 사장님이 정말 친절하세요, 점심식사로 맛있고, 맛있어요 친절하십니다 또, 맛있어요 친절하십니다, 서비스가 굉장히 좋습니다, 여기는 맛있긴한데",,"서비스, 사장, 맛",
한방대가삼계탕,0.7142857142857143,0.2857142857142857,7,5,2,"맛있는 삼계탕  특히, 맛있는 삼계탕, 맛있었어요 푸짐하고, 때는 맛있었는데, 맛은 좋고, 맛있어서 참아오  내일, 맛있어서 참아오","맛남   안 익은건, 맛 없단 소리, 맛남   안, 정말 맛없고",맛,맛
교대이층집 강남역점,0.8461538461538461,0.15384615384615385,13,11,2,"된장찌개 맛있음, 맛있게먹었다 융숭한대접에감사한다, 만족  인테리어나, 맛있네요  후식 아이스크림도, 다 맛있네요, 맛있네요  후식, 질좋은고기와 맛있는음식을, 맛있는음식을 먹으며, 곳으로 최고의장소다, 맛있네요  고기도, 맛있다  명이나물과 와사비도, 맛있다  명이나물과, 분위기 아주 좋네요, 있는 맛입니다, 최고의 고깃집 왠만해선, 간곳중에 최고의, 최고의 고깃집, 보다 맛있음","직원 싸가지 없는건, 사장이 엄청 불친절","분위기, 맛, 인테리어","직원, 사장"
광양불고기수서,0.25,0.75,4,1,3,맛있어요   친절하고,"직원은 정말 불친절하고, 직원들이 너무 불친절하고, 직원들이 불친절합니다  두번갔는데, 직원들이 불친절합니다",맛,직원
닭갈비두목,1.0,0.0,7,7,0,"제일 맛있어요, 맛있어요  매운 거, 일단 맛있어요, 맛있어요  매운, 진짜 맛있고, 맛있던건 처음이네요  닭가비는, 닭이 맛있던건, 맛있던건 처음이네요, 사장님 친절함  근데, 사장님 친절함",,"사장, 맛",
향촌면옥,1.0,0.0,1,1,0,맛 있습니다  항상,,맛,
문클리닉,1.0,0.0,6,6,0,"좋았어요  서비스도, 인테리어 진짜 이쁘게, 촉촉함 최고에요  받는, 촉촉함 최고에요, 촉촉함 최고에요, 최고에요  받는, 간 맞춰서 갔는데, 직원들이 전체적으로 친절, 직원분들 모두 친절하시고",최고에요  받는 동안,"직원, 서비스, 간, 인테리어",
현복집 논현본점,0.5,0.5,2,1,1,맛  그냥   최고,없이 맛나네요,맛,맛
옛날집 도산사거리점,1.0,0.0,1,1,0,젓갈백반 맛있게,,맛,
새마을식당 압구정역점,0.0,1.0,1,0,1,,맛은 안나고,,맛
메밀연가,0.5,0.5,4,2,2,"진심 맛있구요, 완전 맛있는디, 맛있구요    보쌈도, 음식맛이 깔끔하고","맛은 별로였슴, 맛이 별로다","음식, 맛",맛
뱃고동,0.5925925925925926,0.4074074074074074,27,16,11,"맛있어요 특히 오징어튀김이, 진짜 맛있어요, 맛있어요 특히, 맛있으니     맛은 있어도, 어딜가나 맛있으니, 맛있으니     맛은, 가성비 최고에요, 신선한 낚지와 오징어를, 우수함  신선한, 신선한 낚지와, 정말 맛있고, 저는 맛있게, 맛은 있으나 땅값, 맛은 있으나, 맛있으나 불친절, 맛은 있단 얘기인것, 같아요  맛있습니다, 맛은 있단, 맛있습니다  맛있어요, 다시 방문하게됨 친절함은, 오징어 맛있어욤, 맛은 맛있엇어요 맛은, 맛있엇어요 맛은, 맛은 맛있엇어요, 맛은 있는데, 맛있데서 시켰는데, 맛있어요    조개탕도, 맛있는지는   점심시간때는 여전히, 예전만큼 맛있는지는, 가격으로 맛볼수있음, 볶음밥이 맛있음, 맛있는지는   점심시간때는","직원들 정말 불친절해요, 불친절 맛도없음, 맛은 나쁘지 않았고, 맛이 나쁘지 않아서, 없어질 음식점, 맛은 아니라서 쏘쏘에요, 맛은 아니라서, 짜다  오징어불고기 세팅도, 짜다  오징어불고기 세팅도, 서비스가 안좋다는 말이, 서비스가 안좋다는, 직원이 한결같이 불친절하시니까요, 직원들 마스크 안써서, 서비스 최악 아줌마들",맛,"음식, 직원, 서비스, 맛"
우림황소양곱창 본점,0.7058823529411765,0.29411764705882354,17,12,5,"맛있어요 대창 염통, 맛있어요 대창, 맛은 있는데, 슝  맛있게, 넘넘 맛있게, 맛있어요 찐입니다, 사장님 맛있어요, 최고인듯   사장님 맛있어요, 이집이 최고인듯, 최고인듯   사장님, 맛있기라도하던가 내가 먹어본, 맛있기라도하던가 내가, 맛은 있음, 맛있나요  차라리 맞은, 여기가 맛있나요, 맛있나요  차라리, 여기서는 맛있게, 맛있나요  차라리 맞은, 여기가 맛있나요, 맛있나요  차라리","간에 사람이 없었을, 가지마라 맛도없음, 가지마라 맛도없음",맛,"간, 맛"
텐파마라탕마라샹꿔,1.0,0.0,3,3,0,"음식은 맛있는데, 매번 맛있어요, 맛있어용  이번엔 담백한맛먹었는데, 넘 맛있어용, 맛있어용  이번엔",,맛,
다정한상,1.0,0.0,1,1,0,,,,
양인환대,0.36363636363636365,0.6363636363636364,11,4,7,"최고다  서비스 난, 다른전문점보다 최고다, 최고다  서비스, 양등심 맛있었고, 맛은 있죠 근데, 맛은 있죠, 진짜 맛있음","직원들 불친절하다던데, 직원들 불친절하다던데, 서비스가 최악이에요 비싼, 서비스가 최악이에요, 안남  서비스가",맛,"직원, 양, 서비스"
대아부대찌개,1.0,0.0,1,1,0,맛이 있는데,,맛,
취원,1.0,0.0,1,1,0,"언제나 맛있게, 최고예요 언제나 맛있게, 최고예요 언제나",,맛,
백년육일집,1.0,0.0,2,2,0,"맛있습니다 일반보단 특곰탕, 곰탕 맛있습니다, 맛있습니다 일반보단, 맛있다  개인적으로 고기, 맛있다  개인적으로, 맛있다  다만",,맛,
대찬횟집,1.0,0.0,3,3,0,"사장님이 맛있게, 고소하니 맛있네요, 맛있네요  새우구이도, 맛있어요  그런데, 고소하니 맛있네요  새우구이도, 회가 고소하니, 고소하니 맛있네요, 쫄깃 싱싱해요",,맛,
아선재,0.5714285714285714,0.42857142857142855,7,4,3,"맛있었어요 서빙하시는분도, 음식은 맛있었고, 맛있어요  손님 접대용으로, 아주 맛있어요, 맛있어요  손님, 최고에요   정갈하게, 접대용으로 최고입니다, 최고에요   정갈하게, 맛있는 음식이 일품인것같습니다, 가격과 맛있는, 맛있는 음식이, 서비스는 나쁘지 않아요","않나   음식은, 서비스는 나쁘지, 서비스는 나쁘지","서비스, 맛","음식, 가격, 서비스"
애란궁,1.0,0.0,2,2,0,"아내가 맛있다고, 최고입니다              샤브에 말아먹는, 감히 최고입니다, 최고입니다              샤브에",,맛,
첨벙아구찜 신사본점,0.25,0.75,4,1,3,"모두 맛있고, 맛 맛있어요","음식과 분위기는 안, 맛이 없어지던데요  
그래서, 다 맛없고, 맛이 없어지던데요, 맛집은 아니라는거",맛,"음식, 맛"
영동곱창,1.0,0.0,2,2,0,"맛있어요     얼마전에 방문했는데, 맛있어요     얼마전에, 최고입니다 조만간 다른, 최고입니다 조만간, 맛있어요  점심에는 가정식백반만하고, 너무 맛있어요, 맛있어요  점심에는",,맛,
영동올뱅이집,0.5,0.5,2,1,1,"밑반찬이 맛있으면, 더 맛있게","맛이 변함없이 최고에요, 맛이 변함없이, 변함없이 최고에요",맛,맛
그랜드인터컨티넨탈 서울파르나스 그랜드키친,0.8461538461538461,0.15384615384615385,13,11,2,"음식 맛있고, 양갈비 맛있대서, 맛있대서 기대했는데, 맛있는 음식이 있는, 만든 맛있는, 충격적으로 맛있었습니다, 맛있는 음식이, 맛있는 식사제공과 함께, 맛있는 식사제공과, 어디가나 최고죠, 최고죠  근데, 다 맛있음, 분위기는 좋아요, 제일 맛있음, 다 맛있어서, 맛있어서 그거먹다, 신라가 최고라는데, 여기가 최고였고, 다 맛있음, 와플 최고네욧, 다 맛있음, 와플 최고네욧","그거먹다 음식못먹음, 맛있어서 그거먹다 음식못먹음","분위기, 맛","음식, 맛"
