우래옥 강남분점(휴업중),1,0,1,,간장향이 너무 강하다
우래옥 강남분점(휴업중),1,0,1,,직원분들 불친절하고
우래옥 강남분점(휴업중),1,0,1,,맛이 별로다
코너스톤 파크하얏트서울점,1,1,0,너무 맛있게,
코너스톤 파크하얏트서울점,1,1,0,스테이크는 맛있음,
중앙해장,1,1,0,"진짜 맛있어요, 맛있어요  야채추가하고",
중앙해장,1,0,1,,또라이인줄   맛도없고
중앙해장,2,1,1,"살아있다   맛은, 맛은 있지만",
중앙해장,1,1,0,맛은 있는데,
중앙해장,1,1,0,"직원분들까지 친절한 찐맛집입니다, 직원분들까지 친절한",
중앙해장,2,1,1,듬뿍있어서 맛있었어요,
중앙해장,1,1,0,매우 맛있음,
중앙해장,1,1,0,"맛있을 거 같은데, 더 맛있다고, 좋으니 맛있을, 맛있을 거, 신선한 양선지를 푸짐하게, 비싼만큼 신선한, 신선한 양선지를","간이 좀 쎄다, 짜다  국물 첫, 짜다  국물 첫"
중앙해장,1,1,0,"엄청 맛있나, 맛있나 기대했는데",
중앙해장,1,1,0,"맛있다    단점은   언제나, 맛있다    단점은",
중앙해장,1,1,0,,
중앙해장,1,0,1,전체적으로 정갈하고,맛은 아니어서
중앙해장,1,1,0,맛있어요     근데,
중앙해장,1,1,0,"맛은 맛있어요  하지만, 맛은 맛있어요",
중앙해장,1,1,0,,
중앙해장,1,1,0,"다 맛있어요, 너무너무 맛있게, 맛있어요  자극적이지, 먹어요  신선하고도",맛있어요  자극적이지 않은데도
중앙해장,1,1,0,"맛있었어요 담에는 또, 맛 정말 맛있었어요, 정말 맛있었어요, 맛있었어요 담에는, 고소한맛 정말 맛있었어요, 고소한맛 정말",
중앙해장,1,1,0,직원분들 너무 친절하고,
중앙해장,1,0,1,,맛봤을때의 감동을 잊지못하겠다
중앙해장,1,0,1,,간안에 갔는데
중앙해장,1,1,0,,
중앙해장,1,1,0,"싱싱한 쑥갓과 더불어, 있다  싱싱한, 싱싱한 쑥갓과",
중앙해장,1,0,1,,
중앙해장,1,1,0,식감이 부드럽고,
중앙해장,1,1,0,"맛있었다 둘다 내용물은, 훨씬 맛있었다, 맛있었다 둘다",
중앙해장,1,1,0,,
중앙해장,1,1,0,압도적으로 맛있고,
중앙해장,1,0,1,,
중앙해장,1,1,0,"맛있는 내장탕  곰창전골, 재일 맛있는, 맛있는 내장탕",
중앙해장,1,1,0,"맛있다   부속물이 너무, 선지해장국이 맛있다, 맛있다   부속물이",
중앙해장,1,1,0,정갈한 해장국,
중앙해장,1,1,0,곱창전골은 맛있는데,
중앙해장,1,1,0,더 맛있어요,
중앙해장,2,1,1,"최고에요 계속 생각나고, 정말 최고에요, 최고에요 계속",
중앙해장,1,0,1,,
중앙해장,1,1,0,맛은 아주 좋지만,
중앙해장,1,1,0,"내장탕 맛있고, 다 맛있음",
중앙해장,1,1,0,"신선해서 잠이 깼음, 너무 신선해서, 신선해서 잠이",
중앙해장,1,1,0,"맛은 있어요  그런데, 맛은 있어요",
중앙해장,1,1,0,맛있긴 함,
중앙해장,1,1,0,맛은 확실히 있네요,
중앙해장,1,1,0,"맛집일 정도로 맛있어요, 정도로 맛있어요",
중앙해장,1,1,0,너무 맛있음,
중앙해장,1,1,0,"맛있어요 우동사리를 줘서, 맛있어요 우동사리를",
중앙해장,1,1,0,가장 맛있고,
중앙해장,1,1,0,너무 맛있어요,
중앙해장,2,1,1,"맛은 진짜 최고, 맛있어서 또 먹으러, 맛있어서 또",
중앙해장,1,1,0,"맛있습니다  내장냄새가 입맛돋울정도로, 꽤 맛있습니다, 맛있습니다  내장냄새가",
중앙해장,1,1,0,"맛있습니다 자주 가는, 맛있습니다 자주",
